id,name,p_code,postal_code,ward_type,township_id:id,town_id:id,name_mm
vt_009025010,Kyin Lein,MMR009025010,0424209,village_tract,township_009025,,ကျင်းလိန်
vt_009025011,Yaw Let Pan,MMR009025011,0424210,village_tract,township_009025,,ယောလက်ပန်
vt_009025012,Kya Khat,MMR009025012,0424211,village_tract,township_009025,,ကြခတ်
vt_009025013,Kyauk Swea,MMR009025013,0424212,village_tract,township_009025,,ကျောက်ဆွဲ
vt_009025014,Lel Hpyu,MMR009025014,0424213,village_tract,township_009025,,လယ်ဖြူ
vt_009025015,Poke Pa Kaing,MMR009025015,0424214,village_tract,township_009025,,ပုပ္ပကိုင်း
vt_009025016,Laung Shey,MMR009025016,0424215,village_tract,township_009025,,လောင်းရှည်
vt_009025017,In Bu,MMR009025017,0424216,village_tract,township_009025,,အင်ဘူး
vt_009025018,Yin Ke,MMR009025018,0424217,village_tract,township_009025,,ရင်းကဲ
vt_009025019,Swea Lwe Kyin,MMR009025019,0424218,village_tract,township_009025,,ဆွဲလွဲကျင်း
vt_009025020,Yint Ye Chaung,MMR009025020,0424219,village_tract,township_009025,,ရင့်ရဲချောင်း
vt_009025021,Hlaw Kar,MMR009025021,0424220,village_tract,township_009025,,လှော်ကား
vt_009025022,Taung Boet Gyi,MMR009025022,0424221,village_tract,township_009025,,တောင်ဘို့ကြီး
vt_009025023,Pein Chaung,MMR009025023,0424222,village_tract,township_009025,,ပိန်းချောင်း
vt_009025024,Yan,MMR009025024,0424223,village_tract,township_009025,,ယန်း
vt_009025025,Kyein Gyi,MMR009025025,0424224,village_tract,township_009025,,ကြိမ်ကြီး
vt_009025026,Taung Nga Kut,MMR009025026,0424225,village_tract,township_009025,,တောင်ငကွတ်
vt_009025027,Si Mee,MMR009025027,0424226,village_tract,township_009025,,ဆီမီး
vt_009025028,Pauk Pant Saing,MMR009025028,0424227,village_tract,township_009025,,ပေါက်ပံ့ဆိုင်း
vt_009025029,Nga Lel Khon,MMR009025029,0424228,village_tract,township_009025,,ငလယ်ခုံ
vt_009025030,Hnget Pyar Kyin,MMR009025030,0424229,village_tract,township_009025,,ငှက်ပြာကျင်း
vt_009025031,Pale,MMR009025031,0424230,village_tract,township_009025,,ပုလဲ
vt_009025032,Tint Tu,MMR009025032,0424231,village_tract,township_009025,,တင့်တူ
vt_009025033,Nyaung Pin,MMR009025033,0424232,village_tract,township_009025,,ညောင်ပင်
vt_009025034,Kyun Taw,MMR009025034,0424233,village_tract,township_009025,,ကျွန်းတော
vt_009025035,San,MMR009025035,0424234,village_tract,township_009025,,စံ
vt_009025036,Tay,MMR009025036,0424235,village_tract,township_009025,,တေး
vt_009025037,Pan San,MMR009025037,0424236,village_tract,township_009025,,ပန်းဆန်
vt_009025038,Na Thoe,MMR009025038,0424237,village_tract,township_009025,,နသိုး
vt_009025039,Ywar Thar,MMR009025039,0424238,village_tract,township_009025,,ရွာသာ
vt_009025040,Mi Ae,MMR009025040,0424239,village_tract,township_009025,,မိအယ်
vt_009025041,Hnaw,MMR009025041,0424240,village_tract,township_009025,,နှော်
vt_009025042,Kyee,MMR009025042,0424241,village_tract,township_009025,,ကြီး
vt_009025043,Pein Hne,MMR009025043,0424242,village_tract,township_009025,,ပိန်းနဲ
vt_009025044,Ah Nyar Pan Pa Lun,MMR009025044,0424243,village_tract,township_009025,,အညာပန်းပလွန်း
vt_009025045,Ta Pyin,MMR009025045,0424244,village_tract,township_009025,,တပြင်း
vt_009025046,Pin Taung,MMR009025046,0424245,village_tract,township_009025,,ပင်တောင်
vt_009025047,Ah Neint,MMR009025047,0424246,village_tract,township_009025,,အနိမ့်
vt_009025048,Kyauk Leik,MMR009025048,0424247,village_tract,township_009025,,ကျောက်လိပ်
vt_009025049,Man,MMR009025049,0424248,village_tract,township_009025,,မန်း
vt_009025050,Let Pan,MMR009025050,0424249,village_tract,township_009025,,လက်ပန်း
vt_009025051,Kun Khin,MMR009025051,0424250,village_tract,township_009025,,ကွမ်းခင်း
vt_009025052,Pa Soke,MMR009025052,0424251,village_tract,township_009025,,ပဆုပ်
vt_009025053,Myauk Ma Kyin,MMR009025053,0424252,village_tract,township_009025,,မြောက်မကျင်း
vt_009025054,Nga Lun,MMR009025054,0424253,village_tract,township_009025,,ငလွန်း
vt_009025055,Taw Kha Lun,MMR009025055,0424254,village_tract,township_009025,,တောခလွန်
vt_009025056,Lay,MMR009025056,0424255,village_tract,township_009025,,လေး
vt_009025057,Min Kyi,MMR009025057,0424256,village_tract,township_009025,,မင်းကြည့်
vt_009025058,Yaw,MMR009025058,0424257,village_tract,township_009025,,ယော
vt_009025059,Yint Ye,MMR009025059,0424258,village_tract,township_009025,,ရင့်ရဲ
vt_009025060,Kan Gyi,MMR009025060,0424259,village_tract,township_009025,,ကံကြီး
vt_009025061,Kyan Taw,MMR009025061,0424260,village_tract,township_009025,,ကြန်တော
vt_009025062,Taunt Tet,MMR009025062,0424261,village_tract,township_009025,,တောင့်တက်
vt_009025063,Yae Shin,MMR009025063,0424262,village_tract,township_009025,,ရေရှင်
ward_009025701501,Thi Ri Ward,MMR009025701501,0424001,ward,township_009025,town_009025701,သီရိရပ်ကွက်
ward_009025701502,Zay Yar Ward,MMR009025701502,0424002,ward,township_009025,town_009025701,ဇေယျာရပ်ကွက်
ward_009025702501,Myo Ma Ward,MMR009025702501,0466002,ward,township_009025,town_009025702,မြို့မရပ်ကွက်
ward_009025702502,Gon Bo Ward,MMR009025702502,0466001,ward,township_009025,town_009025702,ဂုံဘိုရပ်ကွက်
ward_009025702503,Nat Ye Ward,MMR009025702503,0466003,ward,township_009025,town_009025702,နတ်ရဲရပ်ကွက်
ward_010001701501,Bone Taw Toe Ward,MMR010001701501,0501001,ward,township_010001,town_010001701,ဘုန်းတော်တိုးရပ်ကွက်
ward_010001701502,Daw Na Bwar Ward,MMR010001701502,0501002,ward,township_010001,town_010001701,ဒေါနဘွားရပ်ကွက်
ward_010001701503,Ah Hneik Taw Ward,MMR010001701503,0501003,ward,township_010001,town_010001701,အနှိပ်တော်ရပ်ကွက်
ward_010001701504,Pyi Gyi Kyet Tha Yae (East) Ward,MMR010001701504,0501004,ward,township_010001,town_010001701,ပြည်ကြီးကျက်သရေ (အရှေ့) ရပ်ကွက်
ward_010001701505,Pyi Gyi Kyet Tha Yae (West) Ward,MMR010001701505,0501005,ward,township_010001,town_010001701,ပြည်ကြီးကျက်သရေ (အနောက်) ရပ်ကွက်
ward_010001701506,Pale Ngwe Yaung Ward,MMR010001701506,0501006,ward,township_010001,town_010001701,ပုလဲငွေရောင်ရပ်ကွက်
ward_010001701507,May Ga Gi Ri Ward,MMR010001701507,0501007,ward,township_010001,town_010001701,မေဃဂီရိရပ်ကွက်
ward_010001701508,Aung Myay Thar Zan Ward,MMR010001701508,0501008,ward,township_010001,town_010001701,အောင်မြေသာစံမြို့ရပ်ကွက်
ward_010001701509,Min Tei Ei Kin Ward,MMR010001701509,0501009,ward,township_010001,town_010001701,မင်းတဲအီကင်းရပ်ကွက်
ward_010001701510,Nyaung Kwe Ward,MMR010001701510,0501010,ward,township_010001,town_010001701,ညောင်ကွဲရပ်ကွက်
ward_010001701511,Pyi Gyi Yan Lon Ward,MMR010001701511,0501011,ward,township_010001,town_010001701,ပြည်ကြီးရန်လုံရပ်ကွက်
ward_010001701512,Pyi Lone Chan Thar Ward,MMR010001701512,0501012,ward,township_010001,town_010001701,ပြည်လုံးချမ်းသာရပ်ကွက်
ward_010001701513,Ah Ma Ra Htar Ni (East) Ward,MMR010001701513,0501013,ward,township_010001,town_010001701,အမရဌာနီ (အရှေ့) ရပ်ကွက်
ward_010001701514,Ah Ma Ra Htar Ni (West) Ward,MMR010001701514,0501014,ward,township_010001,town_010001701,အမရဌာနီ (အနောက်) ရပ်ကွက်
ward_010001701515,U Poke Htaw Ward,MMR010001701515,0501015,ward,township_010001,town_010001701,ဥပုသ်တော်ရပ်ကွက်
ward_010001701516,Oe Bo Ward,MMR010001701516,0501016,ward,township_010001,town_010001701,အိုးဘိုရပ်ကွက်
ward_010001701517,Thi Ri Mar Lar (East) Ward,MMR010001701517,0501017,ward,township_010001,town_010001701,သီရိမာလာ (အရှေ့) ရပ်ကွက်
ward_010001701518,Thi Ri Mar Lar (West) Ward,MMR010001701518,0501018,ward,township_010001,town_010001701,သီရိမာလာ (အနောက်) ရပ်ကွက်
ward_010001701519,Ma Har Zay Yar Bon Ward,MMR010001701519,0501019,ward,township_010001,town_010001701,မဟာဇေယျာဘုံရပ်ကွက်
ward_010002701501,Pyi Gyi Myet Hman Ward,MMR010002701501,0502013,ward,township_010002,town_010002701,ပြည်ကြီးမျက်မှန်ရပ်ကွက်
ward_010002701502,Pyi Gyi Myet Shin Ward,MMR010002701502,0502014,ward,township_010002,town_010002701,ပြည်ကြီးမျက်ရှင်ရပ်ကွက်
ward_010002701503,Pat Kone Pyaw Bwei Ward,MMR010002701503,0502011,ward,township_010002,town_010002701,ပါတ်ကုန်းပျော်ဘွယ်ရပ်ကွက်
ward_010002701504,Yan Myo Lon Ward,MMR010002701504,0502020,ward,township_010002,town_010002701,ရန်မျိုးလုံရပ်ကွက်
ward_010002701505,Pat Kone Wun Kyin Ward,MMR010002701505,0502012,ward,township_010002,town_010002701,ပါတ်ကုန်းဝန်းကျင်ရပ်ကွက်
ward_010002701506,Seik Ta Ra Ma Hi Ward,MMR010002701506,0502017,ward,township_010002,town_010002701,စိတ္တရမဟီရပ်ကွက်
ward_010002701507,Maw Ra Gi War Ward,MMR010002701507,0502010,ward,township_010002,town_010002701,မောရဂီဝါရပ်ကွက်
ward_010002701508,Kit Sa Na Ma Hi Ward,MMR010002701508,0502009,ward,township_010002,town_010002701,ကဉ္စနမဟီရပ်ကွက်
ward_010002701509,Hay Mar Za La Ward,MMR010002701509,0502007,ward,township_010002,town_010002701,ဟေမာဇလရပ်ကွက်
ward_010002701510,Chan Aye Thar Zan (East) Ward,MMR010002701510,0502003,ward,township_010002,town_010002701,ချမ်းအေးသာစံ (အရှေ့) ရပ်ကွက်
ward_010002701511,Chan Aye Thar Zan (West) Ward,MMR010002701511,0502005,ward,township_010002,town_010002701,ချမ်းအေးသာစံ (အနောက်) ရပ်ကွက်
ward_010002701512,Chan Aye Thar Zan (Middle) Ward,MMR010002701512,0502004,ward,township_010002,town_010002701,ချမ်းအေးသာစံ (အလယ်) ရပ်ကွက်
ward_010002701513,Aung Nan Yeik Thar (East) Ward,MMR010002701513,0502001,ward,township_010002,town_010002701,အောင်နန်းရိပ်သာ (အရှေ့) ရပ်ကွက်
ward_010002701514,Aung Nan Yeik Thar (West) Ward,MMR010002701514,0502002,ward,township_010002,town_010002701,အောင်နန်းရိပ်သာ (အနောက်) ရပ်ကွက်
ward_010002701515,Thi Ri Hay Mar (East) Ward,MMR010002701515,0502018,ward,township_010002,town_010002701,သီရိဟေမာ (အရှေ့) ရပ်ကွက်
ward_010002701516,Thi Ri Hay Mar (West) Ward,MMR010002701516,0502019,ward,township_010002,town_010002701,သီရိဟေမာ (အနောက်) ရပ်ကွက်
ward_010002701517,Pyi Gyi Pyawbwe (East) Ward,MMR010002701517,0502015,ward,township_010002,town_010002701,ပြည်ကြီးပျော်ဘွယ် (အရှေ့) ရပ်ကွက်
ward_010002701518,Pyi Gyi Pyawbwe (West) Ward,MMR010002701518,0502016,ward,township_010002,town_010002701,ပြည်ကြီးပျော်ဘွယ် (အနောက်) ရပ်ကွက်
ward_010002701519,Day Wun (West) Ward,MMR010002701519,0502006,ward,township_010002,town_010002701,ဒေးဝန်း (အနောက်) ရပ်ကွက်
ward_010002701520,Kan Kauk Ward,MMR010002701520,0502008,ward,township_010002,town_010002701,ကံကောက်ရပ်ကွက်
ward_010003701501,Ma Har Nwe Sin Ward,MMR010003701501,0503001,ward,township_010003,town_010003701,မဟာနွယ်စဉ်ရပ်ကွက်
ward_010003701502,Set Kyar Nwe Sin Ward,MMR010003701502,0503002,ward,township_010003,town_010003701,စကြာနွယ်စဉ်ရပ်ကွက်
ward_010003701503,Hay Ma Mar Lar (North) Ward,MMR010003701503,0503003,ward,township_010003,town_010003701,ဟေမမာလာ (မြောက်) ရပ်ကွက်
ward_010003701504,Hay Ma Mar Lar (South) Ward,MMR010003701504,0503004,ward,township_010003,town_010003701,ဟေမမာလာ (တောင်) ရပ်ကွက်
ward_010003701505,Ya Da Nar Bon Mi (East) Ward,MMR010003701505,0503005,ward,township_010003,town_010003701,ရတနာဘုမ္မိ (အရှေ့) ရပ်ကွက်
ward_010003701506,Ya Da Nar Bon Mi (West) Ward,MMR010003701506,0503006,ward,township_010003,town_010003701,ရတနာဘုမ္မိ (အနောက်) ရပ်ကွက်
ward_010003701507,Ma Har Aung Myay (East) Ward,MMR010003701507,0503007,ward,township_010003,town_010003701,မဟာအောင်မြေ (အရှေ့) ရပ်ကွက်
ward_010003701508,Ma Har Aung Myay (West) Ward,MMR010003701508,0503008,ward,township_010003,town_010003701,မဟာအောင်မြေ (အနောက်) ရပ်ကွက်
ward_010003701509,Shwe Hpone Shein Ward,MMR010003701509,0503009,ward,township_010003,town_010003701,ရွှေဘုန်းရှိန်ရပ်ကွက်
ward_010003701510,Chan Mya Thar Zi (North) Ward,MMR010003701510,0503010,ward,township_010003,town_010003701,ချမ်းမြသာစည် (မြောက်) ရပ်ကွက်
ward_010003701511,Tet Ka Tho Ward,MMR010003701511,0503011,ward,township_010003,town_010003701,တက္ကသိုလ်ရပ်ကွက်
ward_010003701512,Sein Pan Ward,MMR010003701512,0503012,ward,township_010003,town_010003701,စိန်ပန်းရပ်ကွက်
ward_010003701513,Day Wun (East) Ward,MMR010003701513,0503013,ward,township_010003,town_010003701,ဒေးဝန်း (အရှေ့) ရပ်ကွက်
ward_010003701514,Than Hlyat Maw (West) Ward,MMR010003701514,0503014,ward,township_010003,town_010003701,သံလျက်မော် (အနောက်) ရပ်ကွက်
ward_010003701515,Than Hlyat Maw (East) Ward,MMR010003701515,0503015,ward,township_010003,town_010003701,သံလျက်မော် (အရှေ့) ရပ်ကွက်
ward_010003701516,Ma Har Myaing (1) Ward,MMR010003701516,0503016,ward,township_010003,town_010003701,မဟာမြိုင်ရပ်ကွက် (၁) ရပ်ကွက်
ward_010003701517,Ma Har Myaing (2) Ward,MMR010003701517,0503017,ward,township_010003,town_010003701,မဟာမြိုင်ရပ်ကွက် (၂) ရပ်ကွက်
ward_010003701518,Ye Mun (South) Ward,MMR010003701518,0503018,ward,township_010003,town_010003701,ရဲမွန်တောင်ရပ်ကွက်
ward_010004701501,Than Hlyet Maw (South) Ward,MMR010004701501,0504001,ward,township_010004,town_010004701,သံလျှက်မော် (တောင်) ရပ်ကွက်
ward_010004701502,Kyung Lone U Shaung Ward,MMR010004701502,0504002,ward,township_010004,town_010004701,ကျွန်းလုံးဥသျှောင်ရပ်ကွက်
ward_010004701503,Tan Pa Wa Di Ward,MMR010004701503,0504003,ward,township_010004,town_010004701,တမ္ပဝတီရပ်ကွက်
ward_010004701504,Chan Mya Thar Zi (South) Ward,MMR010004701504,0504004,ward,township_010004,town_010004701,ချမ်းမြသာစည် (တောင်)ရပ်ကွက်
ward_010004701505,Myo Thit No (1) Ward,MMR010004701505,0504005,ward,township_010004,town_010004701,မြို့သစ်အမှတ် (၁) ရပ်ကွက်
ward_010004701506,Myo Thit No (2) Ward,MMR010004701506,0504006,ward,township_010004,town_010004701,မြို့သစ်အမှတ် (၂) ရပ်ကွက်
ward_010004701507,Myo Thit No (3) Ward,MMR010004701507,0504007,ward,township_010004,town_010004701,မြို့သစ်အမှတ် (၃) ရပ်ကွက်
ward_010004701508,Myo Thit No (4) Ward,MMR010004701508,0504008,ward,township_010004,town_010004701,မြို့သစ်အမှတ် (၄) ရပ်ကွက်
ward_010004701509,Myo Thit No (5) Ward,MMR010004701509,0504009,ward,township_010004,town_010004701,မြို့သစ်အမှတ် (၅) ရပ်ကွက်
ward_010004701510,Kan Thar Yar Ward,MMR010004701510,0504010,ward,township_010004,town_010004701,ကန်သာယာရပ်ကွက်
ward_010004701511,Aung Pin Lel Ward,MMR010004701511,0504011,ward,township_010004,town_010004701,အောင်ပင်လယ်ရပ်ကွက်
ward_010004701512,Htun Tone Ward,MMR010004701512,0504012,ward,township_010004,town_010004701,ထွန်တုံးရပ်ကွက်
ward_010004701513,Mya Yi Nan Dar Ward,MMR010004701513,0504013,ward,township_010004,town_010004701,မြရည်နန္ဒာရပ်ကွက်
ward_010004701514,Aung Thar Yar Ward,MMR010004701514,0504014,ward,township_010004,town_010004701,အောင်သာယာရပ်ကွက်
ward_010005701501,Chan Mya Thar Yar Ward,MMR010005701501,0505001,ward,township_010005,town_010005701,ချမ်းမြသာယာရပ်ကွက်
ward_010005701502,Ngwe Taw Kyi Kone Ward,MMR010005701502,0505002,ward,township_010005,town_010005701,ငွေတော်ကြည်ကုန်းရပ်ကွက်
ward_010005701503,Thin Pan Kone Ward,MMR010005701503,0505003,ward,township_010005,town_010005701,သင်ပန်းကုန်းရပ်ကွက်
ward_010005701504,Ta Khun Taing Ward,MMR010005701504,0505004,ward,township_010005,town_010005701,တံခွန်တိုင်ရပ်ကွက်
ward_010005701505,Taung Myint Ward,MMR010005701505,0505005,ward,township_010005,town_010005701,တောင်မြင့်ရပ်ကွက်
ward_010005701506,Yar Taw Ward,MMR010005701506,0505006,ward,township_010005,town_010005701,ယာတော်ရပ်ကွက်
ward_010005701507,Htein Kone Ward,MMR010005701507,0505007,ward,township_010005,town_010005701,ထိန်ကုန်းရပ်ကွက်
ward_010005701508,(Ka Gyi) Ward,MMR010005701508,0505008,ward,township_010005,town_010005701,(က) ရပ်ကွက်
ward_010005701509,(Kha Gway) Ward,MMR010005701509,0505009,ward,township_010005,town_010005701,(ခ) ရပ်ကွက်
ward_010005701510,(Ga Nge) Ward,MMR010005701510,0505010,ward,township_010005,town_010005701,(ဂ) ရပ်ကွက်
ward_010005701511,(Ga Gyi) Ward,MMR010005701511,0505011,ward,township_010005,town_010005701,(ဃ) ရပ်ကွက်
ward_010005701512,(Nga) Ward,MMR010005701512,0505012,ward,township_010005,town_010005701,(င) ရပ်ကွက်
ward_010005701513,(Sa Lone) Ward,MMR010005701513,0505013,ward,township_010005,town_010005701,(စ) ရပ်ကွက်
ward_010005701514,(Sa Lein) Ward,MMR010005701514,0505014,ward,township_010005,town_010005701,(ဆ) ရပ်ကွက်
ward_010005701515,(Za Gwe) Ward,MMR010005701515,0505015,ward,township_010005,town_010005701,(ဇ) ရပ်ကွက်
ward_010005701516,(Za Myin Zwe) Ward,MMR010005701516,0505016,ward,township_010005,town_010005701,(ဈ) ရပ်ကွက်
ward_010005701517,(Nya) Ward,MMR010005701517,0505017,ward,township_010005,town_010005701,(ည) ရပ်ကွက်
ward_010005701518,(Ta Ta Lin Cheik) Ward,MMR010005701518,0505018,ward,township_010005,town_010005701,(ဋ) ရပ်ကွက်
vt_010006001,Shan Ka Lay Kyun,MMR010006001,0506200,village_tract,township_010006,,ရှမ်းကလေးကျွန်း
vt_010006002,Yin Taw,MMR010006002,0506201,village_tract,township_010006,,ယဉ်တော်
vt_010006003,Hin Thar,MMR010006003,0506202,village_tract,township_010006,,ဟင်္သာ
vt_010006004,Tat Gyi,MMR010006004,0506203,village_tract,township_010006,,တပ်ကြီး
vt_010006005,Bone Taw Naing Ngan,MMR010006005,0506204,village_tract,township_010006,,ဘုန်းတော်နိုင်ငံ
vt_010006006,Kyee Myin Daing,MMR010006006,0506205,village_tract,township_010006,,ကြည့်မြင်တိုင်
vt_010006007,Say Oe Bo,MMR010006007,0506206,village_tract,township_010006,,ဆေးအိုးဘို
vt_010006008,Hpa Ye Kyun,MMR010006008,0506207,village_tract,township_010006,,ဖရဲကျွန်း
vt_010006009,Pan Chi,MMR010006009,0506208,village_tract,township_010006,,ပန်းချီ
vt_010006010,Nge Toe,MMR010006010,0506209,village_tract,township_010006,,ငယ်တိုး
vt_010006011,Bone Oe,MMR010006011,0506210,village_tract,township_010006,,ဘုံးအိုး
vt_010006012,Taung Tha Man,MMR010006012,0506211,village_tract,township_010006,,တောင်သမန်
vt_010006013,Shwe Kyet Yet,MMR010006013,0506212,village_tract,township_010006,,ရွှေကြက်ယက်
vt_010006014,Chin,MMR010006014,0506213,village_tract,township_010006,,ချင်း
vt_010006015,Ye Lun Kyaw,MMR010006015,0506214,village_tract,township_010006,,ရဲလွန်းကျော်
vt_010006016,Sin Ywar Myin Hmu,MMR010006016,0506215,village_tract,township_010006,,ဆင်ရွာမြင်းမှူး
vt_010006017,Let Pan Zin,MMR010006017,0506216,village_tract,township_010006,,လက်ပန်ဇင်
vt_010006018,Sar Taw,MMR010006018,0506217,village_tract,township_010006,,စားတော်
vt_010006019,Ba Naw,MMR010006019,0506218,village_tract,township_010006,,ဘနော
vt_010006020,Kin Bet,MMR010006020,0506219,village_tract,township_010006,,ကင်းဘက်
vt_010006021,Mi Kyaung Tet,MMR010006021,0506220,village_tract,township_010006,,မိကျောင်းတက်
vt_010006022,Leik San Khun,MMR010006022,0506221,village_tract,township_010006,,လိပ်ဆံခွန်
vt_010006023,Ta Lin Gyi,MMR010006023,0506222,village_tract,township_010006,,တလင်းကြီး
vt_010006024,Thu Nge Taw,MMR010006024,0506223,village_tract,township_010006,,သူငယ်တော်
vt_010006025,Mon Taw,MMR010006025,0506224,village_tract,township_010006,,မုံတော
vt_010006026,Taung Kaing,MMR010006026,0506225,village_tract,township_010006,,တောင်ကိုင်း
vt_010006027,Daung Yway,MMR010006027,0506226,village_tract,township_010006,,ဒေါင်းရွေး
vt_010006028,Sin Boe,MMR010006028,0506227,village_tract,township_010006,,ဆင်ဘိုး
vt_010006029,Sauk Taw Wa,MMR010006029,0506228,village_tract,township_010006,,ဆောက်တောဝ
vt_010006030,Yae Kyi Pauk,MMR010006030,0506229,village_tract,township_010006,,ရေကြည်ပေါက်
vt_010006031,Myit Laung,MMR010006031,0506230,village_tract,township_010006,,မြစ်လောင်း
vt_010006032,Kan Peit,MMR010006032,0506231,village_tract,township_010006,,ကမ်းပဲ့
vt_010006033,Ma Gyi Kaing,MMR010006033,0506232,village_tract,township_010006,,မန်ကျီးကိုင်း
vt_010006034,Myit Tu,MMR010006034,0506233,village_tract,township_010006,,မြစ်တူး
vt_010006035,U Yin Taw,MMR010006035,0506234,village_tract,township_010006,,ဥယျာဉ်တော်
vt_010006036,Da None,MMR010006036,0506235,village_tract,township_010006,,ဓနုံး
vt_010006037,Taw Twin,MMR010006037,0506236,village_tract,township_010006,,တောတွင်
vt_010006038,Ta Moke Soe,MMR010006038,0506237,village_tract,township_010006,,တမုတ်ဆိုး
vt_010006039,Nat Yae Kan,MMR010006039,0506238,village_tract,township_010006,,နတ်ရေကန်
vt_010006040,Sar Toe,MMR010006040,0506239,village_tract,township_010006,,စာတိုး
vt_010006041,Pyi Lone Kyaw,MMR010006041,0506240,village_tract,township_010006,,ပြည်လုံးကျော်
vt_010006042,Yae Poke,MMR010006042,0506241,village_tract,township_010006,,ရေပုတ်
ward_010006701501,Taung Gyi Ward,MMR010006701501,0506001,ward,township_010006,town_010006701,တောင်ကြီးရပ်ကွက်
ward_010006701502,Kyan Tan Ward,MMR010006701502,0506002,ward,township_010006,town_010006701,ကျန်တန်းရပ်ကွက်
ward_010006701503,Hman Tan Ward,MMR010006701503,0506003,ward,township_010006,town_010006701,မှန်တန်းရပ်ကွက်
ward_010006701504,Zay Cho Ward,MMR010006701504,0506004,ward,township_010006,town_010006701,ဈေးချိုရပ်ကွက်
ward_010006701505,Shwe Gun Htoke Ward,MMR010006701505,0506005,ward,township_010006,town_010006701,ရွှေဂွမ်းထုတ်ရပ်ကွက်
ward_010006701506,Lay Su Ward,MMR010006701506,0506006,ward,township_010006,town_010006701,လေးစုရပ်ကွက်
ward_010006701507,Oe Taw Ward,MMR010006701507,0506007,ward,township_010006,town_010006701,အိုးတော်ရပ်ကွက်
ward_010006701508,Sin Swei Put Ward,MMR010006701508,0506008,ward,township_010006,town_010006701,ဆင်စွယ်ပွတ်ရပ်ကွက်
ward_010006702501,Myit Nge Ward,MMR010006702501,0560001,ward,township_010006,town_010006702,မြစ်ငယ်ရပ်ကွက်
vt_010007001,Me Kin Kone,MMR010007001,0507200,village_tract,township_010007,,မဲကင်းကုန်း
vt_010007002,Sin Ywar Gyi,MMR010007002,0507201,village_tract,township_010007,,ဆင်ရွာကြီး
vt_010007003,Zee Cho Kone,MMR010007003,0507202,village_tract,township_010007,,ဇီးချိုကုန်း
vt_010007004,Hnan Gyi,MMR010007004,0507203,village_tract,township_010007,,နှမ်းကြီး
vt_010007005,Hman Pin,MMR010007005,0507204,village_tract,township_010007,,မှန်ပင်
vt_010007006,Yae Htwet,MMR010007006,0507205,village_tract,township_010007,,ရေထွက်
vt_010007007,Kywe Yae Kone,MMR010007007,0507206,village_tract,township_010007,,ကျွဲရေကုန်း
vt_010007008,Nyein Chan Thar Zan,MMR010007008,0507207,village_tract,township_010007,,ငြိမ်းချမ်းသာဇံ
vt_010007009,Nay Rit Sa Ya,MMR010007009,0507208,village_tract,township_010007,,နေရဉ္စယျ
vt_010007010,Min Kan,MMR010007010,0507209,village_tract,township_010007,,မင်းကန်
vt_010007011,Boke,MMR010007011,0507210,village_tract,township_010007,,ဘုတ်
vt_010007012,In Gyin,MMR010007012,0507211,village_tract,township_010007,,အင်ဂျင်
vt_010007013,Kan Gyi,MMR010007013,0507212,village_tract,township_010007,,ကံကြီး
vt_010007014,Kan Pyin,MMR010007014,0507213,village_tract,township_010007,,ကံပြင်
vt_010007015,Sin But,MMR010007015,0507214,village_tract,township_010007,,ဆင်ဘွတ်
vt_010007016,Ma Naw Ma Ya,MMR010007016,0507215,village_tract,township_010007,,မနောမယ
vt_010007017,Ywar Thit,MMR010007017,0507216,village_tract,township_010007,,ရွာသစ်
vt_010007018,Da Hat Taw,MMR010007018,0507217,village_tract,township_010007,,ဒဟတ္တော
vt_010007019,Gan Da Mar,MMR010007019,0507218,village_tract,township_010007,,ဂန္ဓမာ
vt_010007020,Pathein Ka Lay,MMR010007020,0507219,village_tract,township_010007,,ပုသိမ်ကလေး
vt_010007021,Kyar Ni Kan,MMR010007021,0507220,village_tract,township_010007,,ကြာနီကန်
vt_010007022,Nan Dar,MMR010007022,0507221,village_tract,township_010007,,နန္ဒာ
vt_010007023,Aung Chan Thar,MMR010007023,0507222,village_tract,township_010007,,အောင်ချမ်းသာ
vt_010007024,Pauk Myaing,MMR010007024,0507223,village_tract,township_010007,,ပေါက်မြိုင်
vt_010007025,Min Ye Hla,MMR010007025,0507224,village_tract,township_010007,,မင်းရဲလှ
vt_010007026,Done Kone,MMR010007026,0507225,village_tract,township_010007,,ဒုန်းကုန်း
vt_010007027,Win Chan,MMR010007027,0507226,village_tract,township_010007,,ဝင်းခြံ
vt_010007028,Su Kar Kin,MMR010007028,0507227,village_tract,township_010007,,ဆူးကားကင်း
vt_010007029,Ahr Laung,MMR010007029,0507228,village_tract,township_010007,,အာလောင်
vt_010007030,Kaung Mun,MMR010007030,0507229,village_tract,township_010007,,ကောင်းမွန်
vt_010007031,Bagan Tat,MMR010007031,0507230,village_tract,township_010007,,ပုဂံတပ်
vt_010007032,Boe Hla Kone,MMR010007032,0507231,village_tract,township_010007,,ဘိုးလှကုန်း
vt_010007033,Kyun Sin,MMR010007033,0507232,village_tract,township_010007,,ကျွန်းဆင်
vt_010007034,Gyaint Gyi,MMR010007034,0507233,village_tract,township_010007,,ဂျိုင့်ကြီး
vt_010007035,Tha Yet Ta Pin,MMR010007035,0507234,village_tract,township_010007,,သရက်တပင်
vt_010007036,Hin Ywet Su,MMR010007036,0507235,village_tract,township_010007,,ဟင်းရွက်စု
vt_010007037,Bant Tin,MMR010007037,0507236,village_tract,township_010007,,ဘန့်တင်
