id,name,name_mm,p_code,township_id:id,town_id:id,ward_type
ward_15336,Ban Long,ဘန်လုံ,MMR015011063,township_248,,village_tract
ward_15337,Ban Nwet,ဗန်နွဲ့,MMR015011048,township_248,,village_tract
ward_15338,Daung Naw,ဒေါင်နော,MMR015011051,township_248,,village_tract
ward_15339,Dein Ga Ri,ဒိန်ဂရိ,MMR015011042,township_248,,village_tract
ward_15340,En Man Ho Kyan,အင်မိန်းဟိုကျန်,MMR015011003,township_248,,village_tract
ward_15341,Hko Pyin,ခိုပျဉ်,MMR015011046,township_248,,village_tract
ward_15342,Ho Et,ဟိုအက်,MMR015011053,township_248,,village_tract
ward_15343,Ho Hpyet Man Pying,ဟိုဖျက်မန်ပြိန်း,MMR015011011,township_248,,village_tract
ward_15344,Ho Kyeint,ဟိုကျိန့်,MMR015011041,township_248,,village_tract
ward_15345,Ho Maw Ho Pong,ဟိုမောဟိုပုံ,MMR015011035,township_248,,village_tract
ward_15346,Ho Maw Lawt Khum,ဟိုမောလော့ခွမ်,MMR015011034,township_248,,village_tract
ward_15347,Ho Maw Man Nein (Pa Laung),ဟိုမောမန်နိမ်း (ပလောင်),MMR015011033,township_248,,village_tract
ward_15348,Ho Nawng,ဟိုနောင်,MMR015011016,township_248,,village_tract
ward_15349,Ho Pong,ဟိုပုန်,MMR015011045,township_248,,village_tract
ward_15350,Hpat Yaing Pying Hoi,ဖတ်ယိုင်းပြိန်းဟွယ်,MMR015011001,township_248,,village_tract
ward_15351,Kar Lai Kone Hsar,ကာလိုင်ကုန်းဆာ,MMR015011005,township_248,,village_tract
ward_15352,Kawng Hkar,ကောင်းခါး,MMR015011014,township_248,,village_tract
ward_15353,Kawng Hkar Man Pying,ကောင်းခါးမန်ပြိန်း,MMR015011002,township_248,,village_tract
ward_15354,Kawng Lein,ကောင်းလိမ်,MMR015011010,township_248,,village_tract
ward_15355,King Huong Pying Hkam,ကျိန်းဟုန်ပြိန်းခမ်း,MMR015011061,township_248,,village_tract
ward_15356,Kyein Mun,ကြိမ်မွန်း,MMR015011019,township_248,,village_tract
ward_15357,Loi Hkan,လွယ်ခန်,MMR015011015,township_248,,village_tract
ward_15358,Loi Kan,လွယ်ကန်,MMR015011006,township_248,,village_tract
ward_15359,Loi Kan,လွယ်ကန်,MMR015011022,township_248,,village_tract
ward_15360,Long Htan,လုံထန်,MMR015011069,township_248,,village_tract
ward_15361,Long Waun Nam Rein,လုံဝိုင်နမ့်ရိမ်း,MMR015011050,township_248,,village_tract
ward_15362,Man Gyat,မန်ဂျတ်,MMR015011004,township_248,,village_tract
ward_15363,Man Kan,မန်ကန်,MMR015011066,township_248,,village_tract
ward_15364,Man Kyei,မန်ကျယ်,MMR015011047,township_248,,village_tract
ward_15365,Man Lawng,မန်လောင်း,MMR015011057,township_248,,village_tract
ward_15366,Man Nein Aun,မန်နိမ်းအွမ်,MMR015011031,township_248,,village_tract
ward_15367,Man Pu,မန်ပူး,MMR015011039,township_248,,village_tract
ward_15368,Man Pying,မန်ပြိန်း,MMR015011049,township_248,,village_tract
ward_15369,Man Tet,မန်တက်,MMR015011055,township_248,,village_tract
ward_15370,Man Wein,မန်ဝိန်း,MMR015011072,township_248,,village_tract
ward_15371,Maw Han,မော်ဟန်,MMR015011012,township_248,,village_tract
ward_15372,Mong Htan,မိုင်းထမ်,MMR015011064,township_248,,village_tract
ward_15373,Mong Hum,မိုင်းဟွမ်,MMR015011073,township_248,,village_tract
ward_15374,Mong Paw,မိုင်းပေါ,MMR015011056,township_248,,village_tract
ward_15375,Mong See Wein Mai,မိုင်းစီးဝိန်းမိုင်,MMR015011052,township_248,,village_tract
ward_15376,Mong Ya,မိုင်းယ,MMR015011043,township_248,,village_tract
ward_15377,Mong Ya Pang Hsat,မိုင်းယပန်ဆပ်,MMR015011044,township_248,,village_tract
ward_15378,Mong Yu,မိုင်းယု,MMR015011030,township_248,,village_tract
ward_15379,Nam Hpat Kar,နမ့်ဖတ်ကာ,MMR015011020,township_248,,village_tract
ward_15380,Nam Hpat Lun,နမ့်ဖတ်လွန်း,MMR015011009,township_248,,village_tract
ward_15381,Nam Hu,နမ့်ဟူး,MMR015011018,township_248,,village_tract
ward_15382,Nam Kan Long,နမ့်ကန်လုံ,MMR015011058,township_248,,village_tract
ward_15383,Nam Maw,နမ့်မော,MMR015011060,township_248,,village_tract
ward_15384,Nam Ngun,နမ့်ငွန်,MMR015011032,township_248,,village_tract
ward_15385,Nam Pa Yon,နမ့်ပရုံ,MMR015011070,township_248,,village_tract
ward_15386,Nam Tawng,နမ့်တောင်း,MMR015011054,township_248,,village_tract
ward_15387,Nar Nwet,နားနွဲ့,MMR015011007,township_248,,village_tract
ward_15388,Nar Waun,နားဝိုင်,MMR015011008,township_248,,village_tract
ward_15389,Nawng Kan,နောင်ကန်,MMR015011067,township_248,,village_tract
ward_15390,Nawng Long,နောင်လုံ,MMR015011059,township_248,,village_tract
ward_15391,Nein Lum Gan Nam,နိမ်လွမ်ဂန်နမ်,MMR015011037,township_248,,village_tract
ward_15392,Nein Lum Hko Mone,နိမ်လွမ်ခိုမုန်း,MMR015011036,township_248,,village_tract
ward_15393,Nein Lum Wa Laing,နိမ်လွမ်ဝလိုင်း,MMR015011038,township_248,,village_tract
ward_15394,Pang Kai (Lower),ပန်ကိုင် (အောက်),MMR015011028,township_248,,village_tract
ward_15395,Pang Kai (Upper),ပန်ကိုင်  (ထက်),MMR015011027,township_248,,village_tract
ward_15396,Pang Kai Nar Mun,ပန်ကိုင်နားမွန်း,MMR015011026,township_248,,village_tract
ward_15397,Pang Kai Pang Lawt,ပန်ကိုင်ပန်လော့,MMR015011029,township_248,,village_tract
ward_15398,Pang Ku,ပန်ကူ,MMR015011017,township_248,,village_tract
ward_15399,Pang Sa Lorp,ပန်ဂျရော့ပ်,MMR015011021,township_248,,village_tract
ward_15400,Pyin Pun,ပိန်းပွန်,MMR015011040,township_248,,village_tract
ward_15401,Shauk Haw,ရှောက်ဟော်,MMR015011071,township_248,,village_tract
ward_15402,Tat Naing,တတ်နိုင်း,MMR015011068,township_248,,village_tract
ward_15403,Yone Maw,ယုန်းမော,MMR015011065,township_248,,village_tract
ward_15404,Chaung Chauk,ချောင်းချောက်,MMR015012034,township_249,,village_tract
ward_15405,Chone,ချုံး,MMR015012067,township_249,,village_tract
ward_15406,He Hkam,ဟဲခမ်း,MMR015012065,township_249,,village_tract
ward_15407,He Kwi,ဟဲကွီ,MMR015012059,township_249,,village_tract
ward_15408,Hkant Hke Pawt Inn,ခန့်ခဲပေါ့အင်း,MMR015012058,township_249,,village_tract
ward_15409,Hkay Hnin,ခေးနင်း,MMR015012020,township_249,,village_tract
ward_15410,Hko Mone,ခိုမုန်း,MMR015012003,township_249,,village_tract
ward_15411,Hkun Hkwa,ခွန်ခွါ,MMR015012069,township_249,,village_tract
ward_15412,Hsant Hing,စန့်ဟိန်း,MMR015012048,township_249,,village_tract
ward_15413,Hu Hsun,ဟူးဆွန်,MMR015012032,township_249,,village_tract
ward_15414,Hu Kut,ဟူးကွတ်,MMR015012029,township_249,,village_tract
ward_15415,Kant Kan,ကန့်ကန်,MMR015012047,township_249,,village_tract
ward_15416,Kaw Pawng,ကော်ပေါင်,MMR015012022,township_249,,village_tract
ward_15417,Kawng Ka Law,ကောင်းကလော,MMR015012064,township_249,,village_tract
ward_15418,Kun Hin,ကွမ်ဟင်,MMR015012052,township_249,,village_tract
ward_15419,Kun Kauk,ကွန်ကောက်,MMR015012062,township_249,,village_tract
ward_15420,Kun Kaw,ကွန်ကော်,MMR015012035,township_249,,village_tract
ward_15421,Kun Sa Lan,ကွမ်းစလန်း,MMR015012068,township_249,,village_tract
ward_15422,Kyauk Hpyu,ကျောက်ဖြူ,MMR015012072,township_249,,village_tract
ward_15423,Kyauk Lone Gyi,ကျောက်လုံးကြီး,MMR015012071,township_249,,village_tract
ward_15424,Kyaukme Gyi,ကျောက်မဲကြီး,MMR015012007,township_249,,village_tract
ward_15425,Kyu Shaw,ကြူရှော,MMR015012010,township_249,,village_tract
ward_15426,Loi An,လွယ်အံ,MMR015012013,township_249,,village_tract
ward_15427,Loi An,လွယ်အံ,MMR015012046,township_249,,village_tract
ward_15428,Loi Hkam,လွယ်ခမ်း,MMR015012049,township_249,,village_tract
ward_15429,Loi Hsar,လွယ်ဆာ,MMR015012044,township_249,,village_tract
ward_15430,Loi Hsaunt,လွယ်စောင့်,MMR015012060,township_249,,village_tract
ward_15431,Loi Kon,လွယ်ကုန်,MMR015012030,township_249,,village_tract
ward_15432,Loi Kyu,လွယ်ကြူ,MMR015012061,township_249,,village_tract
ward_15433,Man Hkauk,မန်ခေါက်,MMR015012063,township_249,,village_tract
ward_15434,Man Hsin (a) Pa Zi,မန်စင် (ခ) ပဇီ,MMR015012039,township_249,,village_tract
ward_15435,Man Kyawng (Kyaukme Gyi),မန်ကျောင်း (ကျောက်မဲကြီး),MMR015012008,township_249,,village_tract
ward_15436,Man Kyawng (Kywe Kone),မန်ကျောင်း (ကျွဲကုန်း),MMR015012002,township_249,,village_tract
ward_15437,Man Maw,မန်မော်,MMR015012050,township_249,,village_tract
ward_15438,Maw Mar,မော်မာ,MMR015012021,township_249,,village_tract
ward_15439,Min Kone,မင်းကုန်း,MMR015012041,township_249,,village_tract
ward_15440,Mone Pyin,မုန်းပြင်,MMR015012036,township_249,,village_tract
ward_15441,Mong Tin,မိုင်းတင်း,MMR015012012,township_249,,village_tract
ward_15442,Myo Haung,မြို့ဟောင်း,MMR015012037,township_249,,village_tract
ward_15443,Myo Thit,မြို့သစ်,MMR015012073,township_249,,village_tract
ward_15444,Nam Hkun,နမ့်ခွန်,MMR015012043,township_249,,village_tract
ward_15445,Nam Hpan,နမ့်ဖန်း,MMR015012045,township_249,,village_tract
ward_15446,Nam Hu Tawng,နမ့်ဟူးတောင်း,MMR015012001,township_249,,village_tract
ward_15447,Nam Tway,နမ့်တွေ,MMR015012074,township_249,,village_tract
ward_15448,Nar Aik Hkant,နားအိုက်ခန့်,MMR015012015,township_249,,village_tract
ward_15449,Nar Aw,နားအော်,MMR015012056,township_249,,village_tract
ward_15450,Nar Hkaw,နားခေါ်,MMR015012006,township_249,,village_tract
ward_15451,Nar Pying,နားပြိန်း,MMR015012005,township_249,,village_tract
ward_15452,Nawng Kun,နောင်ကွမ်,MMR015012053,township_249,,village_tract
ward_15453,Nawng Ping,နောင်ပိန်,MMR015012017,township_249,,village_tract
ward_15454,Nawng Pyit,နောင်ပြစ်,MMR015012031,township_249,,village_tract
ward_15455,Nawng Shin,နောင်ရှင်,MMR015012055,township_249,,village_tract
ward_15456,Nyaung Mawng,ညောင်မောင်း,MMR015012024,township_249,,village_tract
ward_15457,Ohn Ma Sun,အုန်းမစွန်,MMR015012075,township_249,,village_tract
ward_15458,Pang Hu,ပန်ဟူ,MMR015012025,township_249,,village_tract
ward_15459,Pang Kun,ပန်ကွမ်,MMR015012028,township_249,,village_tract
ward_15460,Pang Kwe,ပန်ကွဲ,MMR015012070,township_249,,village_tract
ward_15461,Pang Lawt,ပန်လော့,MMR015012004,township_249,,village_tract
ward_15462,Pang Len,ပန်လင်,MMR015012033,township_249,,village_tract
ward_15463,Pang Nin,ပန်းနင်း,MMR015012076,township_249,,village_tract
ward_15464,Pang Sam,ပန်စံ,MMR015012054,township_249,,village_tract
ward_15465,Pang Woe,ပန်ဝိုး,MMR015012040,township_249,,village_tract
ward_15466,Pang Wun,ပန်ဝံ,MMR015012026,township_249,,village_tract
ward_15467,Par Hlaing,ပါလှိုင်,MMR015012042,township_249,,village_tract
ward_15468,Pein Hne Kone,ပိန္နဲကုန်း,MMR015012009,township_249,,village_tract
ward_15469,Pin Paw,ပင်ပေါ,MMR015012019,township_249,,village_tract
ward_15470,Pin Tein,ပင်တိန်,MMR015012018,township_249,,village_tract
ward_15471,Pong Long,ပုံးလုံ,MMR015012066,township_249,,village_tract
ward_15472,Pong Woe,ပုံဝိုး,MMR015012051,township_249,,village_tract
ward_15473,Pying Hsint,ပြိန်းစင့်,MMR015012027,township_249,,village_tract
ward_15474,Sa Khan Thar,စခန်းသာ,MMR015012016,township_249,,village_tract
ward_15475,Ta Khun Taing,တံခွန်တိုင်,MMR015012011,township_249,,village_tract
ward_15476,Taung Hteik,တောင်ထိပ်,MMR015012057,township_249,,village_tract
ward_15477,Taung Ni,တောင်နီ,MMR015012038,township_249,,village_tract
ward_15478,Taung Say Leik,တောင်ဆေးလိပ်,MMR015012014,township_249,,village_tract
ward_15479,Tawt Sang,တော့ဆန်,MMR015012023,township_249,,village_tract
ward_15480,Ei Naing,အီနိုင်း,MMR015001017,township_250,,village_tract
ward_15481,Han Nar,ဟန်နား,MMR015001047,township_250,,village_tract
ward_15482,Hkar Shi,ခါးသျှိ,MMR015001048,township_250,,village_tract
ward_15483,Hkay Nin,ခေးနင်း,MMR015001045,township_250,,village_tract
ward_15484,Hkon Son,ခုန်စုန်,MMR015001021,township_250,,village_tract
ward_15485,Ho Hko,ဟိုခို,MMR015001075,township_250,,village_tract
ward_15486,Ho Lin,ဟိုလင်း,MMR015001062,township_250,,village_tract
ward_15487,Ho Nam,ဟိုနမ့်,MMR015001009,township_250,,village_tract
ward_15488,Ho Nar,ဟိုနား,MMR015001016,township_250,,village_tract
ward_15489,Ho Nar Kone Hsar,ဟိုနားကုန်းဆာ,MMR015001024,township_250,,village_tract
ward_15490,Ho Peik,ဟိုပိတ်,MMR015001013,township_250,,village_tract
ward_15491,Hpar Hpeint,ဖာဖိန့်,MMR015001071,township_250,,village_tract
ward_15492,Hseng Lai,ဆိုင်းလိုင်,MMR015001074,township_250,,village_tract
ward_15493,Hu Mun,ဟူးမွန်,MMR015001001,township_250,,village_tract
ward_15494,Kawng Kaw,ကောင်းကော်,MMR015001057,township_250,,village_tract
ward_15495,Kawng Kaw Sa Kan,ကောင်းကော်စခန်း,MMR015001065,township_250,,village_tract
ward_15496,Kawng Kye,ကောင်းကြဲ,MMR015001014,township_250,,village_tract
ward_15497,Kawng Kye (Ei),ကောင်းကြဲ (အီ),MMR015001019,township_250,,village_tract
ward_15498,Kawng Kye (Yaw),ကောင်းကြဲ (ယော်),MMR015001073,township_250,,village_tract
ward_15499,Kone Hsar,ကုန်းဆာ,MMR015001007,township_250,,village_tract
ward_15500,Kone Mon,ကုန်းမုံ,MMR015001036,township_250,,village_tract
ward_15501,Kun Hlyoe,ကွန်လျှိုး,MMR015001033,township_250,,village_tract
ward_15502,Kun Hpyu,ကွန်ဖြူ,MMR015001051,township_250,,village_tract
ward_15503,Kun Keng,ကွန်ကြိုင်း,MMR015001056,township_250,,village_tract
ward_15504,Loi Hkam,လွယ်ခမ်း,MMR015001064,township_250,,village_tract
ward_15505,Loi Kan,လွယ်ကန်,MMR015001031,township_250,,village_tract
ward_15506,Loi Len,လွယ်လင်,MMR015001058,township_250,,village_tract
ward_15507,Loi Sat,လွယ်စပ်,MMR015001054,township_250,,village_tract
ward_15508,Loi Tauk,လွယ်တောက်,MMR015001004,township_250,,village_tract
ward_15509,Loke Waun,လုပ်ဝိုင်,MMR015001022,township_250,,village_tract
ward_15510,Long Mun,လုံမွန်း,MMR015001050,township_250,,village_tract
ward_15511,Mae Han,မယ်ဟန်,MMR015001003,township_250,,village_tract
ward_15512,Man Aing,မန်အိုင်,MMR015001002,township_250,,village_tract
ward_15513,Man Hsan Yae Kya,မန်ဆန်ရေကျ,MMR015001039,township_250,,village_tract
ward_15514,Man Kat,မန်ကပ်,MMR015001010,township_250,,village_tract
ward_15515,Man Kat,မန်ကပ်,MMR015001063,township_250,,village_tract
ward_15516,Man Kawng,မန်ကောင်း,MMR015001055,township_250,,village_tract
ward_15517,Man Long,မန်လုံ,MMR015001059,township_250,,village_tract
ward_15518,Man Pwe Long,မန်းပွဲလုံ,MMR015001044,township_250,,village_tract
ward_15519,Man Pyin,မန်ပျဉ်,MMR015001027,township_250,,village_tract
ward_15520,Man Pying,မန်ပြိန်း,MMR015001011,township_250,,village_tract
ward_15521,Man Sei,မန်စယ်,MMR015001023,township_250,,village_tract
ward_15522,Mat Hki Nu,မတ်ချိနု,MMR015001012,township_250,,village_tract
ward_15523,Mat Keng,မတ်ကျိုင်း,MMR015001070,township_250,,village_tract
ward_15524,Mauk Tawng,မောက်တောင်း,MMR015001041,township_250,,village_tract
ward_15525,Mein Keng,မိန်းကျိုင်း,MMR015001028,township_250,,village_tract
ward_15526,Mong Lin,မိုင်းလင်း,MMR015001076,township_250,,village_tract
ward_15527,Mong Pai,မိုင်းပိုင်,MMR015001034,township_250,,village_tract
ward_15528,Mong Yaw,မိုင်းယော်,MMR015001049,township_250,,village_tract
ward_15529,Nam Lin Hkam,နမ့်လင်းခမ်း,MMR015001061,township_250,,village_tract
ward_15530,Nam Ma Baw Da,နမ္မဗောဒ,MMR015001026,township_250,,village_tract
ward_15531,Nam Maw,နမ့်မော်,MMR015001078,township_250,,village_tract
ward_15532,Nam Pawng,နမ့်ပေါင်,MMR015001020,township_250,,village_tract
ward_15533,Nam Pu,နမ့်ပူ,MMR015001042,township_250,,village_tract
ward_15534,Nam Tun,နမ့်တွန်း,MMR015001005,township_250,,village_tract
ward_15535,Nar Kun Long,နားကွမ်းလုံ,MMR015001018,township_250,,village_tract
ward_15536,Nar Ma Hkaw,နားမခေါ်,MMR015001040,township_250,,village_tract
ward_15537,Nar Nang (Man Long),နားနန်း (မန်လုံ),MMR015001030,township_250,,village_tract
ward_15538,Nawng Aw,နောင်အော်,MMR015001060,township_250,,village_tract
ward_15539,Nawng Hpawt,နောင်ဖော့,MMR015001043,township_250,,village_tract
ward_15540,Nawng Kaw,နောင်ကော်,MMR015001068,township_250,,village_tract
ward_15541,Nawng Mun,နောင်မွန်,MMR015001037,township_250,,village_tract
ward_15542,Nawng Wu (Nawng Woe),နောင်ဝူး (နောင်ဝိုး),MMR015001072,township_250,,village_tract
ward_15543,Pan Tha Pyay,ပန်သပြေ,MMR015001053,township_250,,village_tract
ward_15544,Pang Hto Len,ပန်ထိုလင်,MMR015001025,township_250,,village_tract
ward_15545,Pang Hto Len,ပန်ထိုလင်,MMR015001052,township_250,,village_tract
ward_15546,Pang Huong,ပန်ဟုန်း,MMR015001029,township_250,,village_tract
ward_15547,Pang Kawng Mu,ပန်ကောင်းမူး,MMR015001077,township_250,,village_tract
ward_15548,Pang Kwe,ပန်ကွဲ,MMR015001035,township_250,,village_tract
ward_15549,Pang Shaw,ပန်ရှော်,MMR015001067,township_250,,village_tract
ward_15550,Pang War,ပန်ဝါ,MMR015001069,township_250,,village_tract
ward_15551,Pang Yar Yone (Taik),ပန်ယာရုံး (တိုက်),MMR015001066,township_250,,village_tract
ward_15552,Pong Htun,ပုန်းထွန်,MMR015001038,township_250,,village_tract
ward_15553,Sei In (Hsin Int),စယ်အင် (စင့်အင့်),MMR015001046,township_250,,village_tract
ward_15554,Sei Pawng,စယ်ပေါင်,MMR015001032,township_250,,village_tract
ward_15555,Sum Kwei,ဆွမ်ကွယ်,MMR015001015,township_250,,village_tract
ward_15556,Tar Pong,တာပုံ,MMR015001008,township_250,,village_tract
ward_15557,Wein Htang,ဝိန်းထန်,MMR015001006,township_250,,village_tract
ward_15558,Aik Lar,အိုက်လား,MMR015022020,township_251,,village_tract
ward_15559,Haw Shee Shan,ဟော်ရှီရှန်း,MMR015022026,township_251,,village_tract
ward_15560,Hkoke Htan,ခုတ်ထန်,MMR015022009,township_251,,village_tract
ward_15561,Htin Par Keng,ထင်ပါကျိုင်း,MMR015022002,township_251,,village_tract
ward_15562,Huong Si Tone Haw,ဟုံစီတုံးဟော်,MMR015022021,township_251,,village_tract
ward_15563,Kone Hsar,ကုန်းဆာ,MMR015022004,township_251,,village_tract
ward_15564,Kyar Ti Len,ကြာတိလင်,MMR015022003,township_251,,village_tract
ward_15565,Kyar Zi Shu,ကြာစီရှုး,MMR015022017,township_251,,village_tract
ward_15566,Kyin Hkaik Htan,ကျင်ခိုက်ထန်,MMR015022024,township_251,,village_tract
ward_15567,Kyu Keng,ကျူကျိုင်း,MMR015022015,township_251,,village_tract
ward_15568,Lauk Par Kyaing,လောက်ပါကျိုင်း,MMR015022008,township_251,,village_tract
ward_15569,Long Htan,လုံထန်,MMR015022028,township_251,,village_tract
ward_15570,Man Law,မန်လော်,MMR015022023,township_251,,village_tract
ward_15571,Man Ton Par,မန်တုံပါး,MMR015022012,township_251,,village_tract
ward_15572,Mar Li Lint,မာလီလင့်,MMR015022010,township_251,,village_tract
ward_15573,Nyo Khwan,ညိုခွမ်း,MMR015022019,township_251,,village_tract
ward_15574,Par Hsin Chow,ပါဆင်ကျော်,MMR015022011,township_251,,village_tract
ward_15575,Shan Ho Keng,ရှန်ဟိုကျိုင်း,MMR015022036,township_251,,village_tract
ward_15576,Shan Kai,ရှန်ကိုင်,MMR015022031,township_251,,village_tract
ward_15577,Shar Aik Hpan,ရှာအိုက်ဖန်,MMR015022037,township_251,,village_tract
ward_15578,Shauk Pong Htan,ရှောက်ပုန်းထန်,MMR015022027,township_251,,village_tract
ward_15579,Shwe Yin See,ရွှေယင်စီး,MMR015022007,township_251,,village_tract
ward_15580,Tar Kan Htan,တာကန်ထန်,MMR015022030,township_251,,village_tract
ward_15581,Tar Mu Naing (Chinshwehaw Sub-township),တာမူနိုင်း,MMR015022033,township_251,,village_tract
ward_15582,Tar Shwe Htan,တာရွှေထန်,MMR015022014,township_251,,village_tract
ward_15583,Tar Yin Hpan,တာရင်းဖန်,MMR015022018,township_251,,village_tract
ward_15584,Tauk Shwe,တောက်ရွှေ,MMR015022001,township_251,,village_tract
ward_15585,Ton Toe Lint,တုံတိုးလင့်,MMR015022035,township_251,,village_tract
ward_15586,Yan Taw Shan,ရန်တော်ရှန်း,MMR015022013,township_251,,village_tract
ward_15587,Haw Hpyin Shan,ဟော်ဖြင်ရှမ်း,MMR015202006,township_252,,village_tract
ward_15588,Htaik Hpyin Shan,ထိုက်ဖြင်ရှမ်း,MMR015202005,township_252,,village_tract
ward_15589,Kyar Kyi Shu (Chya Zi Shio),ကြာကြည်ရှု,MMR015202004,township_252,,village_tract
ward_15590,Man Law (Marn Lor),မန်လော်,MMR015202002,township_252,,village_tract
ward_15591,Myin Su Shan,မြင်ဆူရှမ်း,MMR015202003,township_252,,village_tract
ward_15592,Tar Shwe Htan,တာရွှေထန်,MMR015202001,township_252,,village_tract
ward_15593,Tauk Shwe Shan,တောက်ရွှေရှမ်း,MMR015202007,township_252,,village_tract
ward_15594,Kyon Hnone (Zong Nong),ကြုံ နှုန်း,MMR015309010,township_253,,village_tract
ward_15595,Kyon Long,ကြုံ လုံ,MMR015309001,township_253,,village_tract
ward_15596,Laik Kwar,လိုက် ကွာ,MMR015309002,township_253,,village_tract
ward_15597,Mar Teit,မာ တဲ့,MMR015309003,township_253,,village_tract
ward_15598,Sa Aut,စ အွတ်,MMR015309004,township_253,,village_tract
ward_15599,Sa Ku,စ ကု,MMR015309006,township_253,,village_tract
ward_15600,Shin Kyaing,ရှင် ကျိုင်း,MMR015309005,township_253,,village_tract
ward_15601,Ton Huong,တုန်ဟုန်း,MMR015309011,township_253,,village_tract
ward_15602,Yawng Lawng,ယောင် လောင်း,MMR015309007,township_253,,village_tract
ward_15603,Yawng Pang,ယောင် ပန်း,MMR015309008,township_253,,village_tract
ward_15604,Yon Thin (Yong Din),ယုံ သင်း,MMR015309009,township_253,,village_tract
ward_15605,Haw Pyin,ဟော် ဖဉ်,MMR015307001,township_254,,village_tract
ward_15606,Htin Su Long,ထင် စူ လုံ,MMR015307002,township_254,,village_tract
ward_15607,Huong Hpee,ဟုန်ဖီး,MMR015307007,township_254,,village_tract
ward_15608,Kyar Su (Ja Su),ကြား စု,MMR015307005,township_254,,village_tract
ward_15609,Shi Ku,ရှီ ကူ,MMR015307003,township_254,,village_tract
ward_15610,Ta La Lauk,တာ လာ လောက်,MMR015307004,township_254,,village_tract
ward_15611,Yawng Pang,ယောင် ပန်,MMR015307006,township_254,,village_tract
ward_15612,Ba He,ဘဟဲ,MMR015018003,township_255,,village_tract
ward_15613,Chaung Wa,ချောင်းဝ,MMR015018017,township_255,,village_tract
ward_15614,Hkar Gyit,ခါဂျစ်,MMR015018013,township_255,,village_tract
ward_15615,Hkat Hkon,ခတ်ခုံ,MMR015018019,township_255,,village_tract
ward_15616,Hko Tar,ခိုတာ,MMR015018001,township_255,,village_tract
ward_15617,Kone Ma Hkan,ကုန်းမခံ,MMR015018004,township_255,,village_tract
ward_15618,Kun Chaung,ကွန်းချောင်း,MMR015018015,township_255,,village_tract
ward_15619,La War,လဝါ,MMR015018005,township_255,,village_tract
ward_15620,Loi Hsawng,လွယ်ဆောင်း,MMR015018014,township_255,,village_tract
ward_15621,Loi Hseng,လွယ်ဆိုင်,MMR015018011,township_255,,village_tract
ward_15622,Loi Wein,လွယ်ဝိန်း,MMR015018012,township_255,,village_tract
ward_15623,Ma Au Kone,မအူကုန်း,MMR015018008,township_255,,village_tract
ward_15624,Ma Hlaing Kone,မလှိုင်ကုန်း,MMR015018002,township_255,,village_tract
ward_15625,Mae Sa Li,မယ်စလီ,MMR015018009,township_255,,village_tract
ward_15626,Moe Lone,မိုးလုံး,MMR015018016,township_255,,village_tract
ward_15627,Ngar Oe,ငါးအိုး,MMR015018018,township_255,,village_tract
ward_15628,Ngoet Hsin,ငို့စင်,MMR015018020,township_255,,village_tract
ward_15629,Si Ping,စီပိန်း,MMR015018006,township_255,,village_tract
ward_15630,Ton Kwar,တုံကွာ,MMR015018007,township_255,,village_tract
ward_15631,Yan Bo,ရမ်းဘို,MMR015018010,township_255,,village_tract
ward_15632,Ba La,ဗလ,MMR015313005,township_256,,village_tract
ward_15633,Man Aing (Man Pat),မန် အိုင်,MMR015313002,township_256,,village_tract
ward_15634,Man Hkar,မန် ခါး,MMR015313003,township_256,,village_tract
ward_15635,Man Hpai (Man Hpan),မန် ဖိုင်,MMR015313004,township_256,,village_tract
ward_15636,Man Man Hseng,မန် မန် ဆိုင်,MMR015313001,township_256,,village_tract
ward_15637,Long Hkwa,လုံ ခွ,MMR015303002,township_257,,village_tract
ward_15638,Long Htein,လုံ ထိန်,MMR015303001,township_257,,village_tract
ward_15639,Man Nawt,မန် နော့,MMR015303012,township_257,,village_tract
ward_15640,Man Sun,မန် စွန်,MMR015303003,township_257,,village_tract
ward_15641,Man Tun,မန် တွန်း,MMR015303004,township_257,,village_tract
ward_15642,Mit Ruie,မစ်လေရ်း,MMR015303005,township_257,,village_tract
ward_15643,Sut Mar,စွတ်မား,MMR015303010,township_257,,village_tract
ward_15644,Yaung Lu,ယောင်လူ,MMR015303006,township_257,,village_tract
ward_15645,Yawng Lan,ယောင် လန်း,MMR015303011,township_257,,village_tract
ward_15646,Yawng Loke,ယောင် လုတ်,MMR015303008,township_257,,village_tract
ward_15647,Yawng Maw,ယောင် မော,MMR015303007,township_257,,village_tract
ward_15648,Yawng Swar,ယုံ စွား,MMR015303009,township_257,,village_tract
ward_15649,Hawng Kan,ဟောင်းကန်,MMR015019009,township_258,,village_tract
ward_15650,Hsaik Hkawng,ဆိုက်ခေါင်,MMR015019011,township_258,,village_tract
ward_15651,Hseng Lein (Ka),ဆိုင်းလိန် (က),MMR015019013,township_258,,village_tract
ward_15652,Hseng Lein (Pa),ဆိုင်းလိန် (ပ),MMR015019014,township_258,,village_tract
ward_15653,Hu Lein,ဟူးလိန်,MMR015019026,township_258,,village_tract
ward_15654,Kawng Hson,ကောင်းဆုံ,MMR015019008,township_258,,village_tract
ward_15655,Kone Nyaung,ကုန်းညောင်,MMR015019003,township_258,,village_tract
ward_15656,Loi Kyu,လွယ်ကြူ,MMR015019007,township_258,,village_tract
