id,name,p_code,township_id:id,town_id:id,ward_type
ward_13013,Auk Kaing Shey,MMR012016022,township_183,,village_tract
ward_13014,Bu Shwe Maw,MMR012016053,township_183,,village_tract
ward_13015,Chet Hpauk,MMR012016044,township_183,,village_tract
ward_13016,Don,MMR012016023,township_183,,village_tract
ward_13017,Gyi Pyin,MMR012016033,township_183,,village_tract
ward_13018,Gyi Wa,MMR012016030,township_183,,village_tract
ward_13019,Gyoe Gyar Kwin,MMR012016025,township_183,,village_tract
ward_13020,Hlay Kar Htway,MMR012016015,township_183,,village_tract
ward_13021,Hpaung Khar,MMR012016037,township_183,,village_tract
ward_13022,Ka Lein Taung,MMR012016038,township_183,,village_tract
ward_13023,Kan Day,MMR012016028,township_183,,village_tract
ward_13024,Kha Maung Chaing,MMR012016012,township_183,,village_tract
ward_13025,Kha Yaing,MMR012016032,township_183,,village_tract
ward_13026,Khu,MMR012016029,township_183,,village_tract
ward_13027,Kin Taung,MMR012016003,township_183,,village_tract
ward_13028,Ku Lar Yaung,MMR012016034,township_183,,village_tract
ward_13029,Ku Toet Seik,MMR012016013,township_183,,village_tract
ward_13030,Kyauk Maung Hnit Ma,MMR012016009,township_183,,village_tract
ward_13031,Kyauk Seik Taung,MMR012016016,township_183,,village_tract
ward_13032,Kyauk Wai,MMR012016045,township_183,,village_tract
ward_13033,Kyaw Kaing,MMR012016046,township_183,,village_tract
ward_13034,Kyet Kaing,MMR012016008,township_183,,village_tract
ward_13035,La Mu Maw,MMR012016047,township_183,,village_tract
ward_13036,Let Pan,MMR012016051,township_183,,village_tract
ward_13037,Let Pan Kyun,MMR012016014,township_183,,village_tract
ward_13038,Maung,MMR012016019,township_183,,village_tract
ward_13039,Mee Chaung Htoe,MMR012016021,township_183,,village_tract
ward_13040,Mee Chaung Lu,MMR012016011,township_183,,village_tract
ward_13041,Moe,MMR012016018,township_183,,village_tract
ward_13042,Myo Taung Gyi,MMR012016017,township_183,,village_tract
ward_13043,Nat Maw,MMR012016042,township_183,,village_tract
ward_13044,Nga Lone Maw,MMR012016010,township_183,,village_tract
ward_13045,Nga Mauk Chaung,MMR012016036,township_183,,village_tract
ward_13046,Nyaung Pin Seik,MMR012016031,township_183,,village_tract
ward_13047,Pa Dar,MMR012016048,township_183,,village_tract
ward_13048,Pa La War,MMR012016004,township_183,,village_tract
ward_13049,Pauk Pyin,MMR012016001,township_183,,village_tract
ward_13050,Pyin Chaung,MMR012016007,township_183,,village_tract
ward_13051,Sar Pyin,MMR012016049,township_183,,village_tract
ward_13052,Sin Tin Gyi Hpyu,MMR012016052,township_183,,village_tract
ward_13053,Ta Ra Gu,MMR012016027,township_183,,village_tract
ward_13054,Ta Ya Ba,MMR012016002,township_183,,village_tract
ward_13055,Taung,MMR012016040,township_183,,village_tract
ward_13056,Tha Dun,MMR012016043,township_183,,village_tract
ward_13057,Tha Hpan Cho,MMR012016006,township_183,,village_tract
ward_13058,Tha Lein Pyin,MMR012016039,township_183,,village_tract
ward_13059,Thin Chi Kaing,MMR012016024,township_183,,village_tract
ward_13060,Wet Kyeik,MMR012016041,township_183,,village_tract
ward_13061,Ya Hpa Lay,MMR012016005,township_183,,village_tract
ward_13062,Yan Khaw,MMR012016026,township_183,,village_tract
ward_13063,Yan Myo,MMR012016020,township_183,,village_tract
ward_13064,Za Ni,MMR012016050,township_183,,village_tract
ward_13065,Aung Thar,MMR005014016,township_184,,village_tract
ward_13066,Baung Kya,MMR005014033,township_184,,village_tract
ward_13067,Chin Pin,MMR005014013,township_184,,village_tract
ward_13068,Don Dit,MMR005014023,township_184,,village_tract
ward_13069,Hmaw Taw,MMR005014010,township_184,,village_tract
ward_13070,Hnget Pyaw Chan,MMR005014012,township_184,,village_tract
ward_13071,Kaing,MMR005014038,township_184,,village_tract
ward_13072,Kan Hpyu,MMR005014002,township_184,,village_tract
ward_13073,Kan Thar,MMR005014001,township_184,,village_tract
ward_13074,Khin Thar,MMR005014030,township_184,,village_tract
ward_13075,Kyauk Pyauk,MMR005014004,township_184,,village_tract
ward_13076,Kyun Taw,MMR005014032,township_184,,village_tract
ward_13077,Lein Hla,MMR005014037,township_184,,village_tract
ward_13078,Ma Gyi Kan,MMR005014027,township_184,,village_tract
ward_13079,Ma Gyi Sauk,MMR005014020,township_184,,village_tract
ward_13080,Ma Le Thar,MMR005014007,township_184,,village_tract
ward_13081,Min,MMR005014018,township_184,,village_tract
ward_13082,Myay Net,MMR005014017,township_184,,village_tract
ward_13083,Naung Gyi Aing,MMR005014008,township_184,,village_tract
ward_13084,Nay Yar Khin,MMR005014036,township_184,,village_tract
ward_13085,Ngwe Twin,MMR005014019,township_184,,village_tract
ward_13086,Nyaung Chay Htauk,MMR005014021,township_184,,village_tract
ward_13087,Oke Shin Gyi,MMR005014029,township_184,,village_tract
ward_13088,Oke Shit Gyi,MMR005014035,township_184,,village_tract
ward_13089,Pyaw Pon,MMR005014039,township_184,,village_tract
ward_13090,Shar Kone,MMR005014034,township_184,,village_tract
ward_13091,Sin Ta Lel,MMR005014026,township_184,,village_tract
ward_13092,Taung Hmwar,MMR005014031,township_184,,village_tract
ward_13093,Tha Khut Pin Lel,MMR005014006,township_184,,village_tract
ward_13094,Tha Le Bar,MMR005014025,township_184,,village_tract
ward_13095,Thit Kyin Gyi,MMR005014011,township_184,,village_tract
ward_13096,War Tan,MMR005014003,township_184,,village_tract
ward_13097,War Taw Ma,MMR005014009,township_184,,village_tract
ward_13098,War Yaung,MMR005014005,township_184,,village_tract
ward_13099,Wet Khe,MMR005014024,township_184,,village_tract
ward_13100,Ya Thit,MMR005014015,township_184,,village_tract
ward_13101,Yae Yo,MMR005014014,township_184,,village_tract
ward_13102,Ye Chin,MMR005014028,township_184,,village_tract
ward_13103,Za Yit,MMR005014022,township_184,,village_tract
ward_13104,Da Yu,MMR005023022,township_185,,village_tract
ward_13105,Ga Nan He Kwee,MMR005023043,township_185,,village_tract
ward_13106,Ga Nan Leik Saw,MMR005023044,township_185,,village_tract
ward_13107,Ga Nan Ma Gyi Kone,MMR005023046,township_185,,village_tract
ward_13108,Ga Nan Nan Hnyin,MMR005023045,township_185,,village_tract
ward_13109,Ga Nan Nan Mu Thar,MMR005023047,township_185,,village_tract
ward_13110,Ga Nan Nan Zar,MMR005023042,township_185,,village_tract
ward_13111,Ga Nan Shwe Kyaung,MMR005023041,township_185,,village_tract
ward_13112,He Chein,MMR005023014,township_185,,village_tract
ward_13113,Inn Pauk,MMR005023016,township_185,,village_tract
ward_13114,Kaing Gyi,MMR005023011,township_185,,village_tract
ward_13115,Kan Taw,MMR005023028,township_185,,village_tract
ward_13116,Kan Ywar,MMR005023004,township_185,,village_tract
ward_13117,Kho Nan,MMR005023005,township_185,,village_tract
ward_13118,Kyauk Tan,MMR005023023,township_185,,village_tract
ward_13119,Kywe Kaw Gyi,MMR005023008,township_185,,village_tract
ward_13120,Lay Thi,MMR005023007,township_185,,village_tract
ward_13121,Leik Saw Min Kone,MMR005023025,township_185,,village_tract
ward_13122,Lel Net Gyi,MMR005023002,township_185,,village_tract
ward_13123,Lone Kin Shwe Kyaung,MMR005023009,township_185,,village_tract
ward_13124,Man Hton,MMR005023015,township_185,,village_tract
ward_13125,Man In,MMR005023039,township_185,,village_tract
ward_13126,Man Kat,MMR005023030,township_185,,village_tract
ward_13127,Man Laung Pay Pin,MMR005023018,township_185,,village_tract
ward_13128,Man Lu,MMR005023019,township_185,,village_tract
ward_13129,Man Si Gyi,MMR005023036,township_185,,village_tract
ward_13130,Man Yu Gyi,MMR005023034,township_185,,village_tract
ward_13131,Man Yu Pay Kone,MMR005023035,township_185,,village_tract
ward_13132,Myit Thay Chin Kywe Kaw Kone,MMR005023001,township_185,,village_tract
ward_13133,Nan Tat,MMR005023032,township_185,,village_tract
ward_13134,Nant Mar,MMR005023038,township_185,,village_tract
ward_13135,Nar Nant Htun,MMR005023040,township_185,,village_tract
ward_13136,Naung Kan,MMR005023020,township_185,,village_tract
ward_13137,Naung Pat,MMR005023037,township_185,,village_tract
ward_13138,Pan Taw,MMR005023013,township_185,,village_tract
ward_13139,Pin Hin Khar,MMR005023006,township_185,,village_tract
ward_13140,Pin Pon,MMR005023017,township_185,,village_tract
ward_13141,Pint Sin Te,MMR005023027,township_185,,village_tract
ward_13142,Sar Khan,MMR005023031,township_185,,village_tract
ward_13143,See Maw,MMR005023024,township_185,,village_tract
ward_13144,Set Taw,MMR005023003,township_185,,village_tract
ward_13145,Si Ka Taung,MMR005023021,township_185,,village_tract
ward_13146,Sone Taw,MMR005023026,township_185,,village_tract
ward_13147,Tone Hlaw,MMR005023010,township_185,,village_tract
ward_13148,U Hmin,MMR005023012,township_185,,village_tract
ward_13149,Yae Twin Kone,MMR005023029,township_185,,village_tract
ward_13150,Yar Yu,MMR005023033,township_185,,village_tract
ward_13151,Aung Chan Thar,MMR005013004,township_186,,village_tract
ward_13152,Chin Twin,MMR005013031,township_186,,village_tract
ward_13153,Dan Taing,MMR005013051,township_186,,village_tract
ward_13154,Gway Pin Kyin,MMR005013023,township_186,,village_tract
ward_13155,Hlwe Te,MMR005013012,township_186,,village_tract
ward_13156,Hnaw Pin Gyi,MMR005013054,township_186,,village_tract
ward_13157,Hta Naung Kone,MMR005013005,township_186,,village_tract
ward_13158,Htan Taw,MMR005013044,township_186,,village_tract
ward_13159,Ka Toe,MMR005013029,township_186,,village_tract
ward_13160,Kan Swei,MMR005013041,township_186,,village_tract
ward_13161,Kan Thit,MMR005013003,township_186,,village_tract
ward_13162,Khoe Chaung,MMR005013024,township_186,,village_tract
ward_13163,Kin San,MMR005013040,township_186,,village_tract
ward_13164,Kone Thar,MMR005013010,township_186,,village_tract
ward_13165,Ku Taw,MMR005013026,township_186,,village_tract
ward_13166,Kun Chan,MMR005013042,township_186,,village_tract
ward_13167,Kun Ohn,MMR005013037,township_186,,village_tract
ward_13168,Kyaung,MMR005013027,township_186,,village_tract
ward_13169,Kyee Pin Chaung,MMR005013001,township_186,,village_tract
ward_13170,Kyo Kone,MMR005013039,township_186,,village_tract
ward_13171,Lay Myay,MMR005013047,township_186,,village_tract
ward_13172,Ma Gway Pyin,MMR005013009,township_186,,village_tract
ward_13173,Ma Gyi Oke,MMR005013008,township_186,,village_tract
ward_13174,Mauk Tet,MMR005013030,township_186,,village_tract
ward_13175,Maung Htaung,MMR005013017,township_186,,village_tract
ward_13176,Myauk Taw,MMR005013052,township_186,,village_tract
ward_13177,Myo Paw,MMR005013006,township_186,,village_tract
ward_13178,Myo Thit Chaung,MMR005013013,township_186,,village_tract
ward_13179,Nay Pu Kone,MMR005013011,township_186,,village_tract
ward_13180,Nga Pu Yin,MMR005013034,township_186,,village_tract
ward_13181,Nga Yae Win,MMR005013028,township_186,,village_tract
ward_13182,Nyaung Kan,MMR005013021,township_186,,village_tract
ward_13183,Oke Hpo,MMR005013038,township_186,,village_tract
ward_13184,Se Gyi,MMR005013036,township_186,,village_tract
ward_13185,Se Wa,MMR005013022,township_186,,village_tract
ward_13186,Si Par,MMR005013016,township_186,,village_tract
ward_13187,Sin Yan,MMR005013033,township_186,,village_tract
ward_13188,Son Kone,MMR005013002,township_186,,village_tract
ward_13189,Taung Kone,MMR005013020,township_186,,village_tract
ward_13190,Taw Way,MMR005013007,township_186,,village_tract
ward_13191,Tha Khut Ta Nei,MMR005013025,township_186,,village_tract
ward_13192,Tha Pyay Pin,MMR005013015,township_186,,village_tract
ward_13193,Thar Hpan,MMR005013014,township_186,,village_tract
ward_13194,Thee Pin Aing,MMR005013049,township_186,,village_tract
ward_13195,Twin,MMR005013050,township_186,,village_tract
ward_13196,Wet Lu Aing,MMR005013018,township_186,,village_tract
ward_13197,Wet Poke,MMR005013032,township_186,,village_tract
ward_13198,Wun Bo,MMR005013048,township_186,,village_tract
ward_13199,Yae Bu Ta Lin,MMR005013046,township_186,,village_tract
ward_13200,Ye Htwet,MMR005013035,township_186,,village_tract
ward_13201,Yon Hlay Kone,MMR005013045,township_186,,village_tract
ward_13202,Ywar Thit,MMR005013053,township_186,,village_tract
ward_13203,Ywar Thit Shwe Let,MMR005013019,township_186,,village_tract
ward_13204,Zee Taw,MMR005013043,township_186,,village_tract
ward_13205,Ah Myint,MMR005015019,township_187,,village_tract
ward_13206,Aung Chan Thar,MMR005015001,township_187,,village_tract
ward_13207,Ba Lway,MMR005015010,township_187,,village_tract
ward_13208,Bu Tar,MMR005015004,township_187,,village_tract
ward_13209,Chaung Ma Nar (Kaing Se),MMR005015022,township_187,,village_tract
ward_13210,Hman Cho,MMR005015025,township_187,,village_tract
ward_13211,Htu Ni,MMR005015023,township_187,,village_tract
ward_13212,Khin Mun,MMR005015006,township_187,,village_tract
ward_13213,Kin Mun Taw,MMR005015016,township_187,,village_tract
ward_13214,Ku Lar Gyi,MMR005015017,township_187,,village_tract
ward_13215,Kyauk Sit Kan,MMR005015026,township_187,,village_tract
ward_13216,Kyi Kone,MMR005015002,township_187,,village_tract
ward_13217,Ma Gyi Gwa,MMR005015012,township_187,,village_tract
ward_13218,Nat Yae Kan,MMR005015008,township_187,,village_tract
ward_13219,Nga Lone Tin,MMR005015011,township_187,,village_tract
ward_13220,Ngar Shan,MMR005015003,township_187,,village_tract
ward_13221,Nwe Khway,MMR005015007,township_187,,village_tract
ward_13222,Nyaung Pin Thar (Kaing Se),MMR005015021,township_187,,village_tract
ward_13223,Shwe Hlay,MMR005015018,township_187,,village_tract
ward_13224,Shwe Ku,MMR005015014,township_187,,village_tract
ward_13225,Su Lay Kone,MMR005015020,township_187,,village_tract
ward_13226,Taw Kyaung,MMR005015013,township_187,,village_tract
ward_13227,Taw Kyaung Lay,MMR005015015,township_187,,village_tract
ward_13228,Than Pin Kan,MMR005015009,township_187,,village_tract
ward_13229,Thone Pan Hla,MMR005015024,township_187,,village_tract
ward_13230,Wa Yar,MMR005015005,township_187,,village_tract
ward_13231,Ah Nauk Kauk Taung,MMR005033023,township_188,,village_tract
ward_13232,Ah Shey Kauk Taung,MMR005033022,township_188,,village_tract
ward_13233,Aung Myay,MMR005033006,township_188,,village_tract
ward_13234,Hat Ti,MMR005033010,township_188,,village_tract
ward_13235,Hein Sun,MMR005033018,township_188,,village_tract
ward_13236,Hman Pin,MMR005033005,township_188,,village_tract
ward_13237,Hpai Lin,MMR005033026,township_188,,village_tract
ward_13238,Hpaung Saing,MMR005033002,township_188,,village_tract
ward_13239,Kaung Hein,MMR005033025,township_188,,village_tract
ward_13240,Kha Maung,MMR005033015,township_188,,village_tract
ward_13241,Kin Taw,MMR005033007,township_188,,village_tract
ward_13242,Kyauk Ywet,MMR005033012,township_188,,village_tract
ward_13243,Laik Khaw,MMR005033024,township_188,,village_tract
ward_13244,Laung Sauk,MMR005033009,township_188,,village_tract
ward_13245,Lin Hpar,MMR005033021,township_188,,village_tract
ward_13246,Maw Law,MMR005033014,township_188,,village_tract
ward_13247,Mei Poke,MMR005033019,township_188,,village_tract
ward_13248,Min Sin,MMR005033028,township_188,,village_tract
ward_13249,Nant Hpar,MMR005033004,township_188,,village_tract
ward_13250,Pa Du Mone,MMR005033003,township_188,,village_tract
ward_13251,Par Saung,MMR005033011,township_188,,village_tract
ward_13252,Par Yoe,MMR005033013,township_188,,village_tract
ward_13253,Sar Lin,MMR005033020,township_188,,village_tract
ward_13254,Saung Lin,MMR005033016,township_188,,village_tract
ward_13255,Sein Nan,MMR005033017,township_188,,village_tract
ward_13256,Shwe Pyi Thar,MMR005033029,township_188,,village_tract
ward_13257,Sin Thay,MMR005033008,township_188,,village_tract
ward_13258,Taik Tee,MMR005033001,township_188,,village_tract
ward_13259,Yat Nar,MMR005033027,township_188,,village_tract
ward_13260,Auk Hman Kin,MMR005034009,township_189,,village_tract
ward_13261,Aw Thaw,MMR005034013,township_189,,village_tract
ward_13262,Bo Kone,MMR005034030,township_189,,village_tract
ward_13263,Gway Tauk Kone,MMR005034035,township_189,,village_tract
ward_13264,He Bet,MMR005034051,township_189,,village_tract
ward_13265,He Khan,MMR005034063,township_189,,village_tract
ward_13266,Hin Naung,MMR005034032,township_189,,village_tract
ward_13267,Hin Naung,MMR005034073,township_189,,village_tract
ward_13268,Hlwa Sin Kone,MMR005034011,township_189,,village_tract
ward_13269,Hmaing Wei,MMR005034019,township_189,,village_tract
ward_13270,Hta Man Thi,MMR005034016,township_189,,village_tract
ward_13271,Htein Kin,MMR005034070,township_189,,village_tract
ward_13272,Htein Kone,MMR005034057,township_189,,village_tract
ward_13273,Htein Ku,MMR005034028,township_189,,village_tract
ward_13274,Hton Mar Be,MMR005034038,township_189,,village_tract
ward_13275,Htwet Wa,MMR005034017,township_189,,village_tract
ward_13276,Kaw Yar,MMR005034072,township_189,,village_tract
ward_13277,Ket Thar,MMR005034003,township_189,,village_tract
ward_13278,Kha Taung Pwint,MMR005034037,township_189,,village_tract
ward_13279,Khaung Khan,MMR005034001,township_189,,village_tract
ward_13280,Kho Taung,MMR005034007,township_189,,village_tract
ward_13281,Khon Tan Gyi,MMR005034041,township_189,,village_tract
ward_13282,Kun Taung,MMR005034042,township_189,,village_tract
ward_13283,Kyaung Kone,MMR005034031,township_189,,village_tract
ward_13284,Kyun Kone,MMR005034023,township_189,,village_tract
ward_13285,Laung Hpaung,MMR005034054,township_189,,village_tract
ward_13286,Laung Min,MMR005034004,township_189,,village_tract
ward_13287,Ma Lin,MMR005034064,township_189,,village_tract
ward_13288,Maing Kaing,MMR005034045,township_189,,village_tract
ward_13289,Maing Taung,MMR005034076,township_189,,village_tract
ward_13290,Man Hon,MMR005034040,township_189,,village_tract
ward_13291,Man Sein,MMR005034050,township_189,,village_tract
ward_13292,Man Thet,MMR005034053,township_189,,village_tract
ward_13293,Mar Lon,MMR005034058,township_189,,village_tract
ward_13294,Maung Khan,MMR005034061,township_189,,village_tract
ward_13295,Myin Thar,MMR005034008,township_189,,village_tract
ward_13296,Nan Khan,MMR005034005,township_189,,village_tract
ward_13297,Nan Sa Hpi,MMR005034062,township_189,,village_tract
ward_13298,Nan Tha Nyit,MMR005034067,township_189,,village_tract
ward_13299,Nant Chaw,MMR005034060,township_189,,village_tract
ward_13300,Nant Thar,MMR005034046,township_189,,village_tract
ward_13301,Nat Nan,MMR005034015,township_189,,village_tract
ward_13302,Naung Hpar Mu,MMR005034014,township_189,,village_tract
ward_13303,Naung Khan,MMR005034055,township_189,,village_tract
ward_13304,Naung Kin Nar,MMR005034069,township_189,,village_tract
ward_13305,Naung Lun,MMR005034033,township_189,,village_tract
ward_13306,Naung Moe,MMR005034052,township_189,,village_tract
ward_13307,Naung Pin,MMR005034018,township_189,,village_tract
ward_13308,Naung Po Aung,MMR005034010,township_189,,village_tract
ward_13309,Naung San Kyin,MMR005034006,township_189,,village_tract
ward_13310,Naung Sut Khar,MMR005034022,township_189,,village_tract
ward_13311,Naung Taw,MMR005034059,township_189,,village_tract
ward_13312,Naung Yin,MMR005034075,township_189,,village_tract
ward_13313,Nyaung Kone,MMR005034029,township_189,,village_tract
ward_13314,Nyaung Pin Thar,MMR005034002,township_189,,village_tract
ward_13315,Oe Bo Ka Tauk,MMR005034068,township_189,,village_tract
ward_13316,Ohn Bet,MMR005034020,township_189,,village_tract
ward_13317,Pa Yit-Hpar Naing,MMR005034036,township_189,,village_tract
ward_13318,Pay Pin,MMR005034071,township_189,,village_tract
ward_13319,Pint Mar,MMR005034066,township_189,,village_tract
ward_13320,Poke Tho,MMR005034074,township_189,,village_tract
ward_13321,Pon Nwe,MMR005034056,township_189,,village_tract
ward_13322,Sat Ka Yar,MMR005034012,township_189,,village_tract
ward_13323,Shwe Twin,MMR005034047,township_189,,village_tract
ward_13324,Tar Mei Poke,MMR005034048,township_189,,village_tract
ward_13325,Taung Boet Hla,MMR005034027,township_189,,village_tract
ward_13326,Taung Kin,MMR005034039,township_189,,village_tract
ward_13327,Taung Paw,MMR005034026,township_189,,village_tract
ward_13328,Tha Wun-Hpar Naing,MMR005034034,township_189,,village_tract
ward_13329,Thaung Thut,MMR005034021,township_189,,village_tract
ward_13330,Ton He,MMR005034024,township_189,,village_tract
ward_13331,Wea Het,MMR005034025,township_189,,village_tract
ward_13332,Yae Kyaw,MMR005034043,township_189,,village_tract
ward_13333,Yae Paw Mee,MMR005034049,township_189,,village_tract
ward_13334,Yet Hpa,MMR005034065,township_189,,village_tract
ward_13335,Zay Di Seik,MMR005034044,township_189,,village_tract
ward_13336,Ah Lel Kyun,MMR005021029,township_190,,village_tract
ward_13337,Ah Lel Seik,MMR005021015,township_190,,village_tract
ward_13338,Bago,MMR005021030,township_190,,village_tract
ward_13339,Gwayt Gyi,MMR005021036,township_190,,village_tract
ward_13340,Gyone Gyone Kya,MMR005021018,township_190,,village_tract
ward_13341,Haung Tone,MMR005021033,township_190,,village_tract
ward_13342,Kha Yan Sat Kone,MMR005021013,township_190,,village_tract
ward_13343,Kone Khar,MMR005021035,township_190,,village_tract
ward_13344,Kyan Taw,MMR005021008,township_190,,village_tract
ward_13345,Kyaung Kone,MMR005021020,township_190,,village_tract
ward_13346,Lel Naung,MMR005021016,township_190,,village_tract
ward_13347,Lel Pyin,MMR005021005,township_190,,village_tract
ward_13348,Let Pan Tan,MMR005021021,township_190,,village_tract
ward_13349,Ma Au Kone,MMR005021023,township_190,,village_tract
ward_13350,Ma Gyi Pin,MMR005021017,township_190,,village_tract
ward_13351,Man He,MMR005021038,township_190,,village_tract
ward_13352,Man Hton,MMR005021028,township_190,,village_tract
ward_13353,Maw Teik,MMR005021024,township_190,,village_tract
ward_13354,Me Zar,MMR005021011,township_190,,village_tract
ward_13355,Myauk Kone,MMR005021010,township_190,,village_tract
ward_13356,Na Bar,MMR005021006,township_190,,village_tract
ward_13357,Na Mee,MMR005021034,township_190,,village_tract
ward_13358,Nant Khint,MMR005021001,township_190,,village_tract
ward_13359,Nant Thar,MMR005021025,township_190,,village_tract
ward_13360,Nar Khwin Kyin,MMR005021040,township_190,,village_tract
ward_13361,Nat Ma Hoke,MMR005021002,township_190,,village_tract
ward_13362,Nat Yae Twin,MMR005021014,township_190,,village_tract
ward_13363,Nyaung Kone,MMR005021019,township_190,,village_tract
ward_13364,Oke Shit Kone,MMR005021012,township_190,,village_tract
ward_13365,Pin Wei,MMR005021039,township_190,,village_tract
ward_13366,Pone Hon,MMR005021032,township_190,,village_tract
ward_13367,Se Ywar,MMR005021003,township_190,,village_tract
ward_13368,See Maw,MMR005021031,township_190,,village_tract
ward_13369,Seik Thar,MMR005021007,township_190,,village_tract
ward_13370,Ta Khun Taing,MMR005021009,township_190,,village_tract
ward_13371,Tar Paw,MMR005021026,township_190,,village_tract
ward_13372,Thaung Myin,MMR005021022,township_190,,village_tract
ward_13373,Thet Kei Kyin,MMR005021004,township_190,,village_tract
ward_13374,Thoke Khar,MMR005021027,township_190,,village_tract
ward_13375,Thu Yaung,MMR005021037,township_190,,village_tract
ward_13376,Ah Shey See,MMR005027034,township_191,,village_tract
ward_13377,Htauk Kyant,MMR005027028,township_191,,village_tract
ward_13378,Hto Mar,MMR005027027,township_191,,village_tract
ward_13379,In Daing Gyi,MMR005027024,township_191,,village_tract
ward_13380,Inn Din,MMR005027031,township_191,,village_tract
ward_13381,Kan Gyi,MMR005027003,township_191,,village_tract
ward_13382,Kan Pale,MMR005027002,township_191,,village_tract
ward_13383,Khon Doe Myo Thar,MMR005027035,township_191,,village_tract
ward_13384,Khon Thar,MMR005027021,township_191,,village_tract
ward_13385,Kin Pun Chon,MMR005027029,township_191,,village_tract
ward_13386,Koke Ko,MMR005027041,township_191,,village_tract
ward_13387,Kyauk Pyoke,MMR005027017,township_191,,village_tract
ward_13388,Kyaung Taik,MMR005027013,township_191,,village_tract
ward_13389,Kyaw,MMR005027039,township_191,,village_tract
ward_13390,Kyet Hpa Net,MMR005027022,township_191,,village_tract
ward_13391,Kyi Kone,MMR005027026,township_191,,village_tract
ward_13392,Let Pan Chaung,MMR005027042,township_191,,village_tract
ward_13393,Mauk Lin,MMR005027011,township_191,,village_tract
ward_13394,Maw Laik Ka Lay,MMR005027007,township_191,,village_tract
ward_13395,Myauk See,MMR005027036,township_191,,village_tract
ward_13396,Nan Kyin Saung,MMR005027023,township_191,,village_tract
ward_13397,Nan Saung Pu,MMR005027004,township_191,,village_tract
ward_13398,Nat Chaung,MMR005027033,township_191,,village_tract
ward_13399,Nat Gyi Kone (Kyauk Kar),MMR005027012,township_191,,village_tract
ward_13400,Nat Gyi Kone (Pyin Khon Lay),MMR005027014,township_191,,village_tract
ward_13401,Nat Myaung,MMR005027032,township_191,,village_tract
ward_13402,Ngar Hpar,MMR005027015,township_191,,village_tract
ward_13403,Pauk Taw,MMR005027030,township_191,,village_tract
ward_13404,Pyin Khon Gyi,MMR005027008,township_191,,village_tract
ward_13405,Pyin Taw U,MMR005027006,township_191,,village_tract
ward_13406,Sa Khan Gyi,MMR005027005,township_191,,village_tract
ward_13407,Saw Bwar Yae Shin,MMR005027010,township_191,,village_tract
ward_13408,Set Kant,MMR005027019,township_191,,village_tract
ward_13409,Sin,MMR005027018,township_191,,village_tract
ward_13410,Taung See,MMR005027037,township_191,,village_tract
ward_13411,Taung U,MMR005027020,township_191,,village_tract
ward_13412,Thar Si,MMR005027001,township_191,,village_tract
ward_13413,Tin Thar,MMR005027040,township_191,,village_tract
ward_13414,U Yin,MMR005027025,township_191,,village_tract
ward_13415,Yae Shin,MMR005027016,township_191,,village_tract
ward_13416,Yar Za Gyo,MMR005027009,township_191,,village_tract
ward_13417,Ywar Thar,MMR005027038,township_191,,village_tract
ward_13418,Auk Taw Gyi,MMR005028003,township_192,,village_tract
ward_13419,Ba Let Thar,MMR005028033,township_192,,village_tract
ward_13420,Chin Chaung,MMR005028035,township_192,,village_tract
ward_13421,Ga Zet,MMR005028012,township_192,,village_tract
ward_13422,He Daung,MMR005028014,township_192,,village_tract
ward_13423,In Daing,MMR005028021,township_192,,village_tract
ward_13424,In Doke,MMR005028023,township_192,,village_tract
ward_13425,Kaing,MMR005028005,township_192,,village_tract
ward_13426,Khaung Tee,MMR005028008,township_192,,village_tract
ward_13427,Khon Gyi,MMR005028036,township_192,,village_tract
ward_13428,Kya Khat Taw,MMR005028002,township_192,,village_tract
ward_13429,Kyaw Zin,MMR005028001,township_192,,village_tract
ward_13430,Kywe Ku,MMR005028010,township_192,,village_tract
ward_13431,Kywe Tat,MMR005028018,township_192,,village_tract
ward_13432,Ma Htu,MMR005028031,township_192,,village_tract
ward_13433,Ma Sein,MMR005028032,township_192,,village_tract
ward_13434,Man Hpar Gyi,MMR005028017,township_192,,village_tract
ward_13435,Maung Khar,MMR005028022,township_192,,village_tract
ward_13436,Moe Kaung,MMR005028024,township_192,,village_tract
ward_13437,Myay Thar,MMR005028029,township_192,,village_tract
ward_13438,Myo Ma,MMR005028019,township_192,,village_tract
ward_13439,Nan Pin,MMR005028026,township_192,,village_tract
ward_13440,Nan Za Lein,MMR005028028,township_192,,village_tract
ward_13441,Naung Hpa Nan,MMR005028013,township_192,,village_tract
ward_13442,Se Gyi,MMR005028004,township_192,,village_tract
ward_13443,Shan Su,MMR005028015,township_192,,village_tract
ward_13444,Shea Gan,MMR005028025,township_192,,village_tract
ward_13445,Sin Gaung,MMR005028009,township_192,,village_tract
ward_13446,Tha Yet Taw,MMR005028020,township_192,,village_tract
ward_13447,Thet Kei Kyin,MMR005028007,township_192,,village_tract
ward_13448,Thin Gan,MMR005028011,township_192,,village_tract
ward_13449,Thit Chauk,MMR005028006,township_192,,village_tract
ward_13450,Ton Nan,MMR005028034,township_192,,village_tract
ward_13451,Tun Hlaw,MMR005028016,township_192,,village_tract
ward_13452,Yaw Su,MMR005028030,township_192,,village_tract
ward_13453,Ywar Thar,MMR005028027,township_192,,village_tract
